"","Gene.name","alpha_pyr","beta_pyr","lambda1_pyr","lambda2_pyr","MCpval_pyr","on_state_freq_pyr","on_state_pyr","total_cells_pyr","CellType_pyr","MEAN_pyr","MODE_pyr","MEDIAN_pyr","VAR_pyr","alpha_fs","beta_fs","lambda1_fs","lambda2_fs","MCpval_fs","on_state_freq_fs","on_state_fs","total_cells_fs","CellType_fs","MEAN_fs","MODE_fs","MEDIAN_fs","VAR_fs","MODE_ratio","alpha_ratio","beta_ratio","MEAN_ratio","direction_alpha","direction_beta"
"270","B3gat3",0.0497979675046037,0.723100999976716,68.5293384395922,2.05455954120747,0.786,30.5084745762712,18,59,"Pyramidal",31.7220702844725,2.84917586045255,3.75750619199429,3331.65195354041,0.0366218933352353,0.844501458076401,50.2423397116946,1.41205084428504,0.867,20,5,25,"Fast-spiking",15.0500809851988,1.86244930751935,1.97808017580497,605.830938358066,0.653680010900951,0.735409398623542,1.16788866023362,0.474435648437663,"",""
"271","B4galt5",0.0322902239394583,1.33880811536265,136.513130683198,1.63484088769884,0.687,20.3389830508475,12,59,"Pyramidal",36.6400976506298,5.84644082944617,10.1751104574083,2378.79977885387,0.453923829242815,1.91314900941352,539.459863156203,1.80654831800458,0.546,24,6,25,"Fast-spiking",185.068072367565,37.1169096064389,98.621999442138,52638.8115786997,6.34863341462313,14.0576240689407,1.42899418330408,5.05097104631718,"Larger in FS",""
"272","B230120H23Rik",0.0427890587753359,2.16082628748394,161.775476702551,0.888150805987296,0.108,30.5084745762712,18,59,"Pyramidal",11.7229355337435,0.618003327356912,1.15814620001668,1410.27459988705,0.135585802688654,21.1118919421141,222.447938898702,0.551681078177411,0.953,44,11,25,"Fast-spiking",2.52833044263402,0.555571841111622,0.590609405403296,15.0818772522867,0.898978721502522,3.16870262093279,9.77028651696788,0.215673833175694,"",""
"273","B630005N14Rik",0.0531244683362115,0.650306403966899,1540.78352044225,1.00525183555545,0.992,47.4576271186441,28,59,"Pyramidal",260.694833542977,24.4198238738434,43.2588307222405,186802.240427884,0.0530702377422901,103.262956500427,1969.19012383184,11.1819806065102,0.08,32,8,25,"Fast-spiking",248.995136825837,3.56021319755014,5.37016819649606,409661.365624417,0.145791927736365,0.998979178604138,158.791234209779,0.955121102485481,"",""
"274","BC030307",0.0202324350274055,69.29334356128,2807.81078694199,1.53000414342701,0.583,23.728813559322,14,59,"Pyramidal",12.4659948238044,0.397492758264659,0.412878643948215,1069.51529777609,0.0608444477610224,0.45518382192982,12.4127005363233,0.537181322233615,0.858,28,7,25,"Fast-spiking",2.95311366436011,0.999502105161676,1.37783025299395,10.4176001035761,2.51451651477934,3.00727261343514,0.00656894008191819,0.23689354167876,"",""
"275","BC037034",0.0489611633171536,17.9058941545298,9283.83759691222,0.245107579074309,0.851,27.1186440677966,16,59,"Pyramidal",44.4168796784158,1.13675853745326,0.593750361521857,18732.4473317149,0.0236324234839588,0.38091701111882,113.550936289154,0.851721106386093,0.526,20,5,25,"Fast-spiking",34.6247271185193,11.9903034826923,23.9033014080581,2275.84320780272,10.5478015670371,0.482676919477507,0.0212732750362235,0.779539836413702,"",""
"276","BC048403",0.00999661502189047,45.4092650565177,4738.12136136989,0.988639952633579,0.606,27.1186440677966,16,59,"Pyramidal",9.00758363654842,0.228280794410753,0.309938649984839,1120.7090295576,0.124073055381629,12.7705932344922,410.491715853023,0.0531687715206978,0.381,32,8,25,"Fast-spiking",0.980713349083975,0.256580510112151,0.318571044664437,2.64532511826528,1.12396888566315,12.4115068060474,0.281233206892856,0.108876407775412,"Larger in FS",""
"277","BC068157",0.032238980533422,0.671091436629496,46.9670152159279,0.981757700162139,0.522,23.728813559322,14,59,"Pyramidal",8.79334122683825,0.871201364745288,1.41152040014868,255.250771176575,0.0318110428643939,0.314860209802623,162.49927878463,0.928563636091639,0.963,28,7,25,"Fast-spiking",51.8836050942761,8.2411742595271,4.86472152263434,5477.19374913551,9.45955159509714,0.9867260793627,0.469176318780022,5.90032886884016,"",""
"278","Baalc",0.0335084096230438,1.82874009534892,406.084516863636,1.22032862067007,0.413,30.5084745762712,18,59,"Pyramidal",45.5698395607463,1.61793369472818,1.62130888297223,13904.861932255,0.0321049313686747,0.235442488744637,816.249477700563,0.913707373227337,1,28,7,25,"Fast-spiking",268.957220836135,79.7464891652194,149.362150904634,95799.0721589222,49.2890959778283,0.95811564111345,0.128745735571415,5.90208838628026,"",""
"279","Bace1",0.0317562639229695,1.90457982804838,446.551921129774,1.90479772935147,0.278,35.5932203389831,21,59,"Pyramidal",46.5919315749701,1.31802880689312,2.26932452449766,12694.0314597735,0.0689132717134628,1.14173313627467,61.7206883263415,1.61153987257034,0.972,28,7,25,"Fast-spiking",21.0096243011502,3.3483785512282,4.59050665994115,1356.1526156814,2.54044413423789,2.1700686164035,0.599467199778443,0.450928381609251,"",""
"280","Bag4",0.0243201573275951,1.78643367725048,29053.1323306604,0.115898996448035,0.855,27.1186440677966,16,59,"Pyramidal",225.475457693606,0.283817024950594,0.617634266494525,223748.511261192,0.0151410141927841,0.173977652725109,173.321717698273,0.929475387279738,0.93,20,5,25,"Fast-spiking",60.4096357336633,7.89457628685287,8.80585051104411,6391.73022813695,27.8157248960916,0.622570569294969,0.0973882517669953,0.267921113683923,"",""
"281","Bag6",0.0428844056632098,6.94897790139083,755.460951220666,1.75571124087722,0.107,30.5084745762712,18,59,"Pyramidal",83.9429838839834,5.94200645417547,5.29886832695037,33383.0444872811,0.0750962149058975,0.540457445770424,15.8146416023895,0.71808615305523,0.612,36,9,25,"Fast-spiking",3.88569310923343,1.06383401356975,2.20221028080796,19.6912098120741,0.179036159212212,1.75113106371722,0.0777750992217506,0.0462896710296098,"",""
"282","Bai2",0.0546657215302903,1.51207473289077,167.35800281266,1.17373820900119,0.466,38.9830508474576,23,59,"Pyramidal",19.926035128922,1.26869980813248,1.29866360963557,1796.13871775589,0.0481945700721076,0.325195366663069,27.7071391341731,1.02848980088728,0.859,36,9,25,"Fast-spiking",10.3256515180402,2.39303802087685,4.52904658257943,178.901655867111,1.88621296033724,0.881623231578549,0.215065670756474,0.518199002020868,"",""
"283","Bai3",0.067652971208768,0.572361034553053,1098.39598828305,0.954630018684174,0.954,50.8474576271186,30,59,"Pyramidal",209.870961069202,19.3444817636397,27.5686498058913,109094.80377744,0.0628255089632782,0.966556331728861,1284.27842696415,1.05217883551311,0.225,40,10,25,"Fast-spiking",234.641996499286,13.6957723699447,15.5157416017186,184991.890617509,0.707993759527204,0.928643751202103,1.68871791295791,1.11802983749579,"",""
"284","Baiap2l2",0.0284165271783745,0.692787912709152,126.916734837193,0.0636086554101512,0.505,20.3389830508475,12,59,"Pyramidal",1.65919081099261,0.500177353437149,0.703180321337106,6.43213586825872,0.0282349861170176,0.161168927109779,7.42584707172433,0.481567950483373,0.943,32,8,25,"Fast-spiking",1.68448073870852,0.49103663571247,1.02627900040549,3.36084891185066,0.981725046802168,0.993611426891916,0.232638191505863,1.01524232628843,"",""
"285","Baiap3",0.0203482748095748,0.488620118163232,160.991589134429,0.0588211038288824,0.142,20.3389830508475,12,59,"Pyramidal",2.09816198920045,0.449076430703555,0.59101820761558,10.0793098418801,0.0295863104393303,0.893097803711947,111.955354740891,1.28735265335311,0.857,20,5,25,"Fast-spiking",33.6290859506649,3.84705186217757,3.44240051284478,2517.78007809295,8.56658599550749,1.45399601274348,1.82779580805879,16.0278787451868,"",""
"286","Basp1",0.251576802874611,2.49334274826226,6577.63659360693,1.26763726812082,0.939,86.4406779661017,51,59,"Pyramidal",858.911378268029,102.304298555433,175.608155868049,1731496.07991277,0.0723216651338801,0.456462095008035,2742.80131517482,0.903645067224787,0.961,80,20,25,"Fast-spiking",484.620646221856,40.3561084476572,58.5734374477137,657057.759962057,0.394471288279157,0.287473504343428,0.183072341468563,0.564226599488157,"",""
"287","Baz1a",0.0197684708452503,0.4442973693663,172.347279053599,0.864215015537105,0.909,23.728813559322,14,59,"Pyramidal",22.0811435611224,0.685082256978808,1.54770064424755,2455.62443491044,0.0730722491862609,1.21234941971636,16.7354036883848,0.534012807860361,0.866,28,7,25,"Fast-spiking",1.90612797563959,0.540668338376111,1.01992889913565,8.24165484875691,0.789202074449339,3.69640372076719,2.72868916925061,0.0863237889089972,"",""
"288","Baz1b",0.0413034751437561,0.604011492968869,823.122827126035,0.691142490340675,0.919,38.9830508474576,23,59,"Pyramidal",102.563615040189,11.2595146670628,25.8702995792733,33101.5286287146,0.0757972777656756,3.17821069338789,106.795874232331,1.70625539196615,0.562,24,6,25,"Fast-spiking",24.4282065131908,2.99782900631522,4.07051703353266,1811.99069342519,0.266248510256371,1.83513076083464,5.2618381113349,0.238176145640134,"",""
"289","Baz2a",0.0886487366086965,9.28497688970521,242.488599788521,2.94445622157905,0.103,42.3728813559322,25,59,"Pyramidal",32.3657469222513,2.07802123616819,3.98318180107046,4589.55667912348,0.0418835547913278,359.357532580587,13522.7693752021,3.91171508102447,0.154,44,11,25,"Fast-spiking",66.8897094921205,0.00299214704011241,0.496643139127401,39902.2367910221,0.00143990205106366,0.472466460252057,38.7031154572961,2.06668208995153,"",""
"290","Bbip1",0.0534620061196669,1.16646737763856,839.27521855166,0.88512252936142,0.144,33.8983050847458,20,59,"Pyramidal",155.423891331483,15.9907391843177,27.0831292487187,63117.3118245379,0.0494754799713144,6.4811846474723,1005.33927027795,1.80764008427468,0.424,40,10,25,"Fast-spiking",118.716886149093,2.92446570946021,4.61518133035345,84988.0257498405,0.182884960835848,0.925432537278357,5.55625024044226,0.763826494962078,"",""
"291","Bbx",0.0716321812394646,50.3798631781068,2186.69756918959,0.42331858569658,0.057,25.4237288135593,15,59,"Pyramidal",15.6634347767813,0.961790865544019,0.845616788325254,2134.01908872759,0.0461338068760394,1.30259760305602,1483.57308999674,1.00859711377203,0.699,48,12,25,"Fast-spiking",195.700198098732,10.6418424521873,5.1206626672275,160155.61319412,11.0646116878724,0.644037443475513,0.0258555208546513,12.4940794204875,"",""
"292","Bc1",0.0236434738978977,109.287553466511,2314.33339539701,0.937297261334962,0.289,25.4237288135593,15,59,"Pyramidal",5.98308116551512,0.232517397690767,0.36357648857622,420.367327225914,0.0617419575398476,0.608500630716484,62.5429473227306,0.028743874104408,0.286,28,7,25,"Fast-spiking",0.579101980536265,0.252430278232192,0.292335448903594,0.439532175107278,1.08564038966198,2.61137419173151,0.0055678859249324,0.0967899255443923,"","Larger in Pyr"
"293","Bcat1",0.0282958506961279,0.724581653699083,296.9947129166,0.957361992829942,0.661,25.4237288135593,15,59,"Pyramidal",52.9163101576134,3.9515178483081,2.34680347521293,7621.72126051212,0.0770269961891827,1.04047023196302,281.601585223749,0.768049691588461,0.866,36,9,25,"Fast-spiking",48.5441604495358,3.91260587089368,8.03226786330448,7677.60975051277,0.990152650473013,2.722201110558,1.43595994550964,0.917376141778311,"",""
"294","Bccip",0.0395901822903128,2.5074623367494,1679.56860870728,1.04152462247238,0.258,32.2033898305085,19,59,"Pyramidal",122.336097207581,1.66680298548842,1.47092500177032,133676.339227714,0.0510424406712251,1.67491345657314,92.9378715229688,1.59078915731525,0.728,28,7,25,"Fast-spiking",19.471640495253,1.87736563424961,3.73810881154326,1225.39001424727,1.12632725678703,1.28927016038808,0.667971531227244,0.159165127380297,"",""
"295","Bckdk",0.0649108301563201,34.5738500471653,3803.19724897159,0.294582697712619,0.381,27.1186440677966,16,59,"Pyramidal",15.2416786469749,0.445460546670701,0.564615339972199,2398.90156845867,0.0601840361750232,0.378032317594342,4.16609774252583,0.49825422172738,0.852,28,7,25,"Fast-spiking",1.22788249073556,1.22836662932303,1.32224841071798,1.55842651129768,2.75752058965409,0.927180195201422,0.0109340532535033,0.0805608436692282,"",""
"296","Bcl9",0.143699881258762,1.49625761835132,17.0867244768241,0.734499294226252,0.963,32.2033898305085,19,59,"Pyramidal",3.05972091754571,1.11145282702675,1.98886753669344,12.5339193771932,0.151354412479347,1.42259831038955,5.69945334149442,0.954554878111986,0.619,28,7,25,"Fast-spiking",2.05676664249113,2.02193291972528,1.86905440577163,2.21119367817905,1.81918014922338,1.05326748465993,0.950770972151886,0.672207269197913,"",""
"297","Bclaf1",0.0204099283072104,0.300944545105124,2502.28885055225,0.978020017134264,0.996,57.6271186440678,34,59,"Pyramidal",311.581936508906,14.0370296717801,32.9667308938147,446378.705019296,0.0280960964127551,12.0330234971947,1323.61237514023,11.6663358983056,0.202,44,11,25,"Fast-spiking",214.016970945006,7.51485739301933,1.15045163978462,166604.141146858,0.535359514707527,1.37658966704108,39.9841887580697,0.686872202358523,"",""
"298","Becn1",0.0922978863588565,0.807139765204785,2040.81288996908,0.942640063227988,0.989,50.8474576271186,30,59,"Pyramidal",379.124769565288,30.424604187886,38.6376699139285,295380.79702517,0.0265419188285681,14.6076264760114,1182.21892698753,9.58957380781222,0.712,24,6,25,"Fast-spiking",254.796085143204,18.9797353241434,75.1576451163833,228082.0788388,0.623828504289976,0.287568002644963,18.0980136349808,0.672063936722886,"",""
"299","Bend6",0.0403193337807835,0.494324090481195,866.142902131492,0.491916462059374,0.96,32.2033898305085,19,59,"Pyramidal",120.72805555738,9.09940208318034,18.2326581191066,45777.3536830333,0.441063991531139,4.03314457174636,383.301411893885,2.76916472848417,0.123,32,8,25,"Fast-spiking",107.296988434605,11.9167018069104,11.7044157812455,19905.1419591907,1.30961371944841,10.9392678442855,8.15890758595304,0.888749412381689,"Larger in FS",""
"300","Bex2",0.0556617044609081,0.961312889528621,5220.69211361277,0.986782908488017,0.99,61.0169491525424,36,59,"Pyramidal",526.771188510015,47.4995025497154,122.683935923027,1052869.53534727,0.0110930118188,0.100236248284604,2868.0541018559,0.881105765768634,0.704,52,13,25,"Fast-spiking",641.501126004817,150.215993306563,209.473859435965,957805.904826919,3.16247508380407,0.199293426714785,0.104270159462602,1.21779842936991,"",""
"301","Bin1",0.0556612179702792,1.33619368500747,795.378164138561,1.36673210037872,0.253,52.5423728813559,31,59,"Pyramidal",87.10691105508,8.13347355678148,13.2251695651343,37843.7262595038,0.0440000131777811,0.784436056519036,1558.62264150632,1.32982621650913,0.443,48,12,25,"Fast-spiking",305.990195817237,19.5517852298732,26.5718225910207,295151.102187685,2.4038665759934,0.790496772838771,0.587067627485944,3.51281192400166,"",""
"302","Bin3",0.0377350169985099,5.53472688732927,1437.692515928,0.597296305402742,0.756,32.2033898305085,19,59,"Pyramidal",7.47191243351685,0.470706037892564,0.490729364078304,338.047462330553,0.0821672552342981,0.502265769781582,83.6704050750238,0.0563025703997279,0.384,36,9,25,"Fast-spiking",1.6508633664096,0.464435867467798,0.590609405403296,3.25044611629256,0.986679222444566,2.17748027614623,0.0907480676113263,0.220942547319519,"",""
"303","Blzf1",0.0347410377360758,83.8267897443407,3572.87295009712,13.0924987306937,0.056,25.4237288135593,15,59,"Pyramidal",335.947428618524,6.39682229986653,13.1400470568632,846511.608425394,0.0538470678512945,1.50014346453953,97.8739422364978,7.6945105143669,0.297,28,7,25,"Fast-spiking",168.78555592957,15.9162904532471,28.604448792104,151709.434369238,2.48815579159972,1.54995565360958,0.0178957522901061,0.502416573401519,"",""
"304","Bmpr1a",0.0187750557394521,0.303540936872014,439.438675505469,1.03453467724437,0.95,27.1186440677966,16,59,"Pyramidal",85.2427976211028,5.50997367464049,2.36820790065997,22693.3530067078,0.0391556725899953,0.425091491879259,114.271850475515,0.948181786475052,0.675,36,9,25,"Fast-spiking",22.1391019677529,1.28508888365805,2.30090327956925,1783.85279177075,0.23322958684406,2.08551565083865,1.40044204995814,0.25971815315306,"",""
"305","Bmpr2",0.122665642276111,2.19753917638539,7223.77050758521,1.08028730901079,0.829,55.9322033898305,33,59,"Pyramidal",739.753096900907,39.5568116923321,25.5294415369173,1750769.56010298,0.0158172379271855,10.3104053372336,2327.53657408465,11.8870816831549,0.241,40,10,25,"Fast-spiking",342.516467949792,4.1630842086314,3.00758658120948,540636.554180628,0.105243168762219,0.128945951235327,4.6917959179197,0.463014577951369,"",""
"306","Bms1",0.0302925295989471,1.42527460509229,1915.5237717233,1.19057405649988,0.353,25.4237288135593,15,59,"Pyramidal",260.506040059989,6.31118533709085,5.81286532079415,432597.299389255,0.0248548631914068,0.189023545918703,6.91407996531627,0.589176827277212,0.36,20,5,25,"Fast-spiking",2.54909830486172,0.978378506050192,1.31550952006618,5.54167957213374,0.155022940033192,0.820494805830633,0.132622545328002,0.00978517927751205,"",""
"307","Bnip3l",0.0469244994913215,1.23735881933295,290.006138261609,1.34324279261336,0.225,35.5932203389831,21,59,"Pyramidal",49.1492443240673,4.25634198468829,2.37756952103725,6822.77897468025,0.0573787667068858,1.26902990919874,105.261916430649,2.59151705101895,0.588,36,9,25,"Fast-spiking",37.143921572278,1.88943410367994,4.13794637481617,4587.94935845131,0.443910313240094,1.2227891043888,1.02559571998918,0.755737388908122,"",""
"308","Bola2",0.0406157291409179,0.66039788216412,1231.93543270048,1.00121339853371,0.386,28.8135593220339,17,59,"Pyramidal",262.012451363355,28.6978754165347,61.7347362055731,142778.209721842,0.0841619083919854,1.38682318301611,5689.49174936394,0.0621317217928042,0.467,24,6,25,"Fast-spiking",34.4723630533037,0.477918036460626,0.397303073689243,7001.50533982044,0.0166534292007298,2.07215062174514,2.09998126958175,0.131567652124661,"",""
"309","Bptf",0.0912077529433998,1.95816317571481,5478.30247855899,1.09198928326074,0.459,71.1864406779661,42,59,"Pyramidal",410.039498354082,27.2038934819298,61.4709810111141,791425.004649404,0.114853175832324,3.8990527905223,456.522897232061,2.84817614626365,0.556,56,14,25,"Fast-spiking",73.4179519305851,5.83704804262376,7.61049372813527,18327.8810700958,0.214566640856061,1.25924794905974,1.99117869178547,0.17905092613099,"",""
"310","Braf",0.0481922599955395,0.480335793906126,1439.86487223025,0.990454268038148,0.809,52.5423728813559,31,59,"Pyramidal",236.995608875161,14.6780369952086,18.5491260425688,167046.193888638,0.0785140727596298,3.94217567812757,276.500609775226,2.26384035123892,0.172,36,9,25,"Fast-spiking",31.069711012733,1.29376559690598,1.5987520084517,5416.537835603,0.0881429578988191,1.62918428741248,8.20712453275553,0.131098256040259,"",""
"311","Brd2",0.0589225937926994,0.844601258534888,3274.80832791878,1.16884836586449,0.762,49.1525423728814,29,59,"Pyramidal",493.728853369062,20.6893181437336,18.0155905567664,933380.863610255,0.0214391600972327,1.0005326832823,15614.9688586775,0.199776695088658,0.842,40,10,25,"Fast-spiking",195.774481628486,1.12037576209229,0.77750661505612,163319.244572034,0.0541523772948329,0.363852958894845,1.18462135021904,0.396522261748686,"",""
"312","Brix1",0.0130773755747913,91.9620531955146,6522.54138081652,2.8237993194234,0.109,20.3389830508475,12,59,"Pyramidal",54.8801009672347,0.433489690070988,0.780066669295714,20078.8557081399,0.016205232587097,0.31397675100449,122.92259842271,0.0467071660991473,0.521,20,5,25,"Fast-spiking",1.57580920887079,0.342143568429105,0.46187867986704,5.39067881320277,0.789277291400115,1.23918078932711,0.00341419901029139,0.0287136718245398,"","Larger in Pyr"
"313","Brk1",0.167249525458936,4.78703423964368,8340.58154757564,1.52022534899437,0.515,64.4067796610169,38,59,"Pyramidal",614.365232301266,32.5203800918127,17.1339486815715,1823649.83604474,0.0392764801044154,11.6087278905564,1645.16766364055,2.22283476636027,0.204,36,9,25,"Fast-spiking",259.926923613585,8.36027564445028,5.95971766952882,302629.794839046,0.257078042164552,0.234837617605431,2.42503548322656,0.423082085293076,"",""
"314","Brsk2",0.0331789384785729,0.65779495697992,4192.59004963285,0.967880738260874,0.988,54.2372881355932,32,59,"Pyramidal",392.466158244474,19.2919942003805,24.7262524302757,745451.519992949,0.0918442671411194,8.62480633236248,517.933642125106,2.01709472928979,0.958,44,11,25,"Fast-spiking",36.3522931896115,4.85401642754208,2.5161369903219,3890.22163777102,0.251607810842403,2.76814965615711,13.1116942154146,0.0926252937379813,"",""
"315","Brwd1",0.0544247290059949,1.19564043533709,5819.74458088237,1.01667042561202,0.546,67.7966101694915,40,59,"Pyramidal",421.561172406366,19.6586008297096,10.7396417546341,948685.314049363,0.112832826860189,112.659285320545,2309.24459737234,12.004430497781,0.102,40,10,25,"Fast-spiking",311.432665704485,11.6436383532586,10.1308966390763,473880.52868328,0.59229232304579,2.07319042135718,94.2250546158408,0.73876031781285,"",""
"316","Bsg",0.0950955604376593,3.3800115702547,569.802678625671,1.3631911512986,0.521,74.5762711864407,44,59,"Pyramidal",32.4380301596328,2.90487011820329,3.48552225912789,6582.37448630257,0.152516932436465,0.721831732878328,79.3653326364812,0.970937397396054,0.354,88,22,25,"Fast-spiking",16.0954247680656,3.29846835645816,6.12223615822448,550.181179521182,1.13549598510047,1.60382810443027,0.213558953238712,0.496189956321557,"",""
"317","Bsn",0.0573896550122582,0.801127501653688,2792.20719697428,0.987277877691771,0.812,62.7118644067797,37,59,"Pyramidal",326.531776370857,22.6064381014419,43.1141848557005,355004.143615047,0.0217168677753379,0.149778817674681,1673.98887597268,0.967488936413321,0.858,48,12,25,"Fast-spiking",363.287274940302,22.7284942208389,2.05601900537894,396822.627141512,1.0053991751752,0.378410843743516,0.18696002492176,1.11256331306543,"",""
"318","Btbd3",0.0431090492337909,1.12569008860943,272.842813557161,1.3476807328196,0.24,30.5084745762712,18,59,"Pyramidal",58.5789845025548,6.78700347994757,7.23823196150756,7487.04053546474,0.0355497935935353,0.673554509079075,37.182363013086,1.86341558115431,0.97,24,6,25,"Fast-spiking",15.9650310863733,2.27180936633468,3.7760453468293,852.68428604745,0.33472936518256,0.824648054767807,0.598348085227542,0.272538542993641,"",""
"319","Btf3",0.0266748947371928,0.470686976375533,117.309376061502,1.40449513095628,0.979,30.5084745762712,18,59,"Pyramidal",33.5612495504231,1.19618808821228,1.79616707036188,5584.92496870167,0.0581930967243456,2.60295410331378,106.193200035141,4.21176724710743,0.471,20,5,25,"Fast-spiking",58.2158593126603,56.8847691760219,58.8544677598463,2695.50477827567,47.5550373194545,2.18156799858734,5.53011711383541,1.73461537018149,"",""
"320","Btg1",0.0639044416052884,58.5416787297798,4867.11168947186,0.849977263964587,0.252,33.8983050847458,20,59,"Pyramidal",20.7602072840663,0.534932896061984,0.621316974498328,4333.24872279851,0.0577323498474812,1.73526031078244,117.93556148998,1.0970516936617,0.721,36,9,25,"Fast-spiking",12.849275453019,1.04046398391791,1.43617452792917,1093.7478124999,1.94503645518436,0.903416858002927,0.0296414511581084,0.618937724329997,"",""
"321","Btrc",0.0266125334990223,0.328987924954024,443.130379105019,0.592907152012475,0.754,27.1186440677966,16,59,"Pyramidal",90.3217933564791,10.3486027585492,11.9397562706545,17981.1339444104,0.0115633616711232,1.51636758958606,795.23612229467,7.11461302405203,0.613,20,5,25,"Fast-spiking",202.922107318081,14.4549960135787,7.47621762308652,115218.649880222,1.39680654005557,0.434508111433585,4.60918919683138,2.2466571995221,"",""
"322","Bzrap1",0.0714651395788782,0.936026631516363,799.813692672785,1.18409095295624,0.718,66.1016949152542,39,59,"Pyramidal",114.727047854398,9.02777121461051,22.9184576408418,44425.3243179483,0.0640055409115933,2.27036166929476,420.408892205116,2.49107693346306,0.846,40,10,25,"Fast-spiking",72.5295938497421,4.22575193811713,4.03558410888122,19916.3840895954,0.468083631902212,0.895619056910236,2.42553106167158,0.632192627686111,"",""
"323","Bzw1",0.0628497559783192,6.4314481062678,409.310679978123,1.68899258531142,0.179,27.1186440677966,16,59,"Pyramidal",52.1420758126329,4.22654330783875,6.65125222576562,12006.2849695968,0.0611947726226578,0.361432863219547,79.4359150467603,0.850151375854177,0.693,52,13,25,"Fast-spiking",16.9246552926799,1.35043434889513,1.97808017580497,806.565275178668,0.319512720096953,0.973667624799811,0.0561977422887562,0.324587294021376,"",""
"324","C1qb",0.0501538510001617,1.00224735968722,674.005265688926,0.951851299581614,0.435,25.4237288135593,15,59,"Pyramidal",117.528556116357,15.6127653090627,24.5034061963155,35408.7513053655,0.0499561801800996,151.093499289204,1721.16787370679,59.1073537228434,0.811,24,6,25,"Fast-spiking",293.833855842175,17.7861910391721,40.5620902726383,376946.696689058,1.13920824960123,0.996058711023776,150.754699255438,2.50010606402132,"",""
"325","C1ql3",0.0905104020001625,1.0337902019321,2997.94793301685,1.16068363224814,0.946,59.3220338983051,35,59,"Pyramidal",524.287744187888,39.3174530395391,67.3472679864064,756119.410368429,0.0215808423294358,0.366129380624522,92.8895148112418,0.0272639809584335,0.224,20,5,25,"Fast-spiking",0.788927498694621,0.268032612817376,0.297963008251084,1.16999526032041,0.0068171407885407,0.238434940653529,0.354162169403662,0.00150476052023046,"",""
"326","C2cd3",0.049691610120264,1.73224244074848,248.448597058745,0.0712682594290562,0.622,20.3389830508475,12,59,"Pyramidal",2.26903163653296,0.446139780311536,0.523141927352345,13.7794429395436,0.0940771032705023,1.31670580456875,4.0071189159009,84.1395803973609,0.896,20,5,25,"Fast-spiking",122.660444998834,33.5956099857794,65.6924764534545,30518.1168471177,75.302879205974,1.8932190573583,0.760116351842654,54.0584992399035,"",""
"327","C2cd5",0.170470420568247,2.54356513436644,1251.46459708662,1.8725000438427,0.83,59.3220338983051,35,59,"Pyramidal",211.548476306517,13.7373387046445,24.3102108254754,119049.944842125,0.0194870619881625,0.441059821482708,2055.08860806163,0.767527566590943,1,20,5,25,"Fast-spiking",425.373035960368,6.26730032726778,3.50802538684313,833447.244044547,0.456223760803745,0.114313450528275,0.173402212321395,2.01075915736701,"",""
"328","C87436",0.0411916987138434,21.4884166082028,1998.25821587687,0.313574261468613,0.699,23.728813559322,14,59,"Pyramidal",5.18863824403175,0.272267958174707,0.307214055057568,262.139478526083,0.028761264205791,2.4012019683579,142.27530222569,3.0222295090501,0.905,20,5,25,"Fast-spiking",35.0188504306687,1.77575921409483,2.55213066786651,4819.87489658152,6.52210133722518,0.698229621594244,0.11174401595701,6.74914086965867,"",""
"329","C530008M17Rik",0.0306471226338702,0.504794778112014,202.923629294022,0.769664404000275,0.917,22.0338983050847,13,59,"Pyramidal",42.7290257300778,4.83611048747547,4.06928294311825,5942.27184598944,0.0667425764039699,0.454294340045654,98.1051907252533,2.34245767107661,0.731,40,10,25,"Fast-spiking",82.2277251533107,26.5404841762982,50.3527608151901,10484.8627594025,5.48798135299693,2.17777626961326,0.899958477670397,1.92439972005795,"",""
"330","Cab39",0.108962177930137,24.8721153778543,1249.31346524957,3.69203093800947,0.061,47.4576271186441,28,59,"Pyramidal",99.0999214198719,6.46885765630009,7.01718849389441,53036.7750285983,0.0315979815058757,0.625149918148938,1146.54758014129,1.183787527593,0.968,28,7,25,"Fast-spiking",295.473704989684,56.0738874027909,93.4527202885815,186907.550968589,8.66828277604469,0.289990362767302,0.0251345697240356,2.98157355481449,"",""
"331","Cabp1",0.0718005251656544,5.93647212159445,96.0327736056427,2.48322874024739,0.658,27.1186440677966,16,59,"Pyramidal",13.9777166760908,3.79614881116093,6.68801657046726,603.683543393934,0.033919134415803,0.63964930022523,632.172947970737,0.795112877602872,0.869,24,6,25,"Fast-spiking",131.198319802008,14.2255474946795,20.9014538473691,63523.4375877629,3.74736297293073,0.472407887512613,0.107749061584649,9.38624832955912,"",""
"332","Cacna1a",0.078584410154372,1.83192138577387,3243.49234835957,1.40016357553759,0.991,71.1864406779661,42,59,"Pyramidal",286.022883109841,17.6300445143393,14.7174796843667,409727.921692201,0.0433735490907637,0.432991552493328,647.99696761338,0.971253598498335,0.694,40,10,25,"Fast-spiking",143.561016388126,21.682499975344,43.4338647707922,52624.9351617191,1.22986076170759,0.551935797514549,0.236359243281838,0.501921436590073,"",""
